playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,73,Whatever,6jTnHxhb6cDCaCu4rdvsQ0,Hot Chelle Rae,"['dance rock', 'neon pop punk', 'post-teen pop']",54,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,200467,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,72,Lasers,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",64,0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.65,143.067,239613,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,72,More,23zg3TcAtWQy7J6upgbUnj,USHER,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",77,0.551,0.893,7,-2.628,1,0.0543,0.00166,0,0.348,0.794,125.083,219987,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,608a1wIsSd5KzMEqm1O7w3,I'm On One,72,We The Best Forever,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",74,0.413,0.807,11,-3.499,0,0.318,0.0536,0,0.631,0.438,149.33,296147,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,70ATm56tH7OrQ1zurYssz0,I Need A Doctor,72,I Need A Doctor,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",78,0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.306,0.397,155.826,283733,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),72,Night Shades,2aYJ5LAta2ScCdfLhKgZOY,Cobra Starship,"['neon pop punk', 'pop punk', 'post-teen pop']",55,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71E-06,0.0385,0.748,131.959,215693,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,4fINc8dnfcz7AdhFYVA4i7,It Girl,71,Future History (Deluxe Edition),07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"['dance pop', 'pop']",77,0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,91.993,192200,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,6r2BECwMgEoRb5yLfp0Hca,Born This Way,71,Born This Way (Special Edition),1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",83,0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,260253,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,3pYDZTJM2tVBUhIRifWVzI,Blow,71,Cannibal (Expanded Edition),6LqNN22kT3074XbTVUrhzX,Kesha,"['dance pop', 'pop']",74,0.753,0.729,11,-3.862,0,0.0392,0.00334,5.66E-05,0.073,0.812,120.013,219973,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,2OXidlnDThZR3zf36k6DVL,Just A Kiss,65,Own The Night,32WkQRZEVKSzVAAYqukAEA,Lady A,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",65,0.593,0.639,1,-5.826,1,0.0307,0.446,0,0.0998,0.332,142.881,218840,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,2TUzU4IkfH8kcvY2MUlsd2,I Won't Let You Go,65,The Awakening,3LpLGlgRS1IKPPwElnpW35,James Morrison,['neo mellow'],60,0.537,0.611,0,-6.427,1,0.0304,0.229,0,0.146,0.161,105.955,229303,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,64,Future History (Deluxe Edition),07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"['dance pop', 'pop']",77,0.671,0.808,2,-4.861,0,0.0652,0.02,0,0.134,0.637,121.956,206080,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,1PAYgOjp1c9rrZ2kVQg2vN,Changed the Way You Kiss Me - Radio Edit,64,Playing In The Shadows,6Vh6UDWfu9PUSXSzAaB3CW,Example,"['hip house', 'uk dance']",56,0.578,0.857,4,-3.78,0,0.041,0.00548,0.00162,0.0948,0.188,126.979,195467,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,53DB6LJV9B8sz0p1s6tlGS,Roll Up,64,Rolling Papers,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,0.523,0.805,3,-5.473,1,0.192,0.0524,0,0.0914,0.602,125.358,227773,5
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,36cmM3MBMWWCFIiQ90U4J8,Bounce (feat. Kelis) - Radio Edit,64,18 Months,7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",84,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,222187,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,04OxTCLGgDKfO0MMA2lcxv,Blind Faith,63,No More Idols,3jNkaOXasoc7RsxdchvEVq,Chase & Status,"['dancefloor dnb', 'drum and bass', 'uk dance']",67,0.45,0.846,9,-4.712,0,0.0472,0.00523,0,0.228,0.402,140.042,233667,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,5E6CDAxnBqc9V9Y6t5wTUE,Mr. Saxobeat - Radio Edit,63,Come Into My World,0BmLNz4nSLfoWYW1cYsElL,Alexandra Stan,['romanian pop'],59,0.732,0.925,11,-4.165,0,0.051,0.0276,0.000238,0.14,0.782,127.012,195105,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,1f8UCzB3RqIgNkW7QIiIeP,Heart Skips a Beat (feat. Rizzle Kicks),63,In Case You Didn't Know,3whuHq0yGx60atvA2RCVRW,Olly Murs,"['dance pop', 'pop', 'talent show']",63,0.843,0.881,9,-3.951,1,0.0581,0.14,0,0.0765,0.876,110.621,202267,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,3SxiAdI8dP9AaaEz1Z24mn,Earthquake (feat. Tinie Tempah),62,Electronic Earth (Expanded Edition),2feDdbD5araYcm6JhFHHw7,Labrinth,"['indie poptimism', 'pop']",77,0.54,0.856,0,-3.966,0,0.1,0.109,0,0.276,0.258,153.071,274600,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0IF7bHzCXCZoKNog5vBC4g,Wherever You Will Go,60,Wherever You Will Go,0qk8MxMzgnfFECvDO3cc0X,Charlene Soraia,['neo-singer-songwriter'],39,0.597,0.115,9,-9.217,1,0.0334,0.82,0.000215,0.111,0.128,111.202,197577,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,1Fxp4LBWsNC58NwnGAXJld,Down With The Trumpets,60,Stereo Typical,2ajhZ7EA6Dec0kaWiKCApF,Rizzle Kicks,['uk hip hop'],49,0.753,0.88,4,-4.689,0,0.0806,0.087,0,0.24,0.794,115.057,186851,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,35KiiILklye1JRRctaLUb4,Holocene,59,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",74,0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,336613,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,3FrX3mx8qq7SZX2NYbzDoj,Who's That Chick? (feat. Rihanna),59,Who's That Chick?,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",86,0.675,0.601,11,-4.733,0,0.116,0.00372,0,0.0458,0.931,127.938,201040,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,6y468DyY1V67RBNCwzrMrC,L.I.F.E.G.O.E.S.O.N.,58,Last Night On Earth,0aeLcja6hKzb7Uz2ou7ulP,Noah And The Whale,['stomp and holler'],49,0.603,0.745,4,-5.79,1,0.0368,0.207,0,0.348,0.606,81.981,228000,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,7mdNKXxia7AeSuJqjjA2rb,Beautiful People,55,2010s Hits,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['pop rap', 'r&b', 'rap']",84,0.415,0.775,5,-6.366,0,0.161,0.0658,0.00431,0.0843,0.536,127.898,225881,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,90,Unorthodox Jukebox,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",86,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,76,Kiss (Deluxe),6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,"['canadian pop', 'dance pop', 'pop']",72,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28E-06,0.108,0.66,120.021,193400,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle MonÃ¡e),76,Some Nights,5nCi3BB41mBaMH9gfr6Su0,fun.,"['baroque pop', 'metropopolis']",65,0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,250627,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1z9kQ14XBSN0r2v6fx4IdG,Diamonds,77,Unapologetic (Edited Version),5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,86,Up All Night,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",82,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,199987,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6nek1Nin9q48AVZcWs9e9D,Paradise,86,Mylo Xyloto,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"['permanent wave', 'pop']",86,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,278719,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,84,Don't You Worry Child,1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,"['edm', 'pop dance', 'progressive electro house']",74,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,83,18 Months,7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",84,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6VObnIkLVruX4UVyxWhlqm,Skyfall,83,Skyfall,4dpARuHxo51G3z768sgnrY,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",83,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,286480,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,83,A Thousand Years,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,['pop'],69,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,82,Levels,1vCWHaC5f2uS3yhpwWbIA6,Avicii,"['edm', 'pop', 'pop dance']",79,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,199907,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,81,Picture Show,0RpddSzUHfncUWNJXKOsjy,Neon Trees,"['modern rock', 'neo mellow', 'pop rock', 'pov: indie']",63,0.471,0.924,8,-3.906,1,0.0586,0.00301,0,0.313,0.725,154.961,177280,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,81,Red (Big Machine Radio Release Special),06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,219720,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0U10zFw4GlBacOy9VDGfGL,We Found Love,82,Talk That Talk,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,215227,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0KAiuUOrLTIkzkpfpn9jb9,Drive By,80,California 37,3FUY2gzHeIiaesXtOAdB7A,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",71,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,195973,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),80,Wild Ones,0jnsk9HBra6NMjO2oANoPY,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",76,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,77,Watch The Throne,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",82,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,219333,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,77,Making Mirrors,2AsusXITU8P25dlRNhcAbG,Gotye,['australian pop'],65,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4Kz4RdRCceaA9VgTqBhBfa,The Motto,77,Take Care (Deluxe),3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",94,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12E-05,0.111,0.39,201.8,181573,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1oHNvJVbFkexQc0BpQp7Y4,Starships,77,Pink Friday ... Roman Reloaded,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",86,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210627,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,77,LIVING THINGS,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",83,0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,230253,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6s8nHXTJVqFjXE4yVZPDHR,Troublemaker (feat. Flo Rida),77,Right Place Right Time (Expanded Edition),3whuHq0yGx60atvA2RCVRW,Olly Murs,"['dance pop', 'pop', 'talent show']",63,0.762,0.863,0,-3.689,0,0.0561,0.015,0,0.125,0.965,106.012,185587,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,76,Teenage Dream: The Complete Confection,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],82,0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.769,130.028,216160,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,03UrZgTINDqvnUMbbIMhql,Gangnam Style (ê°•ë‚¨ìŠ¤íƒ€ì¼),76,Gangnam Style (ê°•ë‚¨ìŠ¤íƒ€ì¼),2dd5mrQZvg6SmahdgVKDzh,PSY,"['k-rap', 'korean old school hip hop']",62,0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,219493,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0TAmnCzOtqRfvA38DDLTjj,Little Things,76,Take Me Home (Expanded Edition),4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",82,0.709,0.22,7,-11.856,1,0.0327,0.811,0,0.175,0.53,110.076,219040,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,56sxN1yKg1dgOZXBcAHkJG,"Gone, Gone, Gone",75,The World From The Side Of The Moon,6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,"['folk-pop', 'neo mellow', 'pop rock']",59,0.664,0.642,6,-5.961,1,0.038,0.129,0,0.114,0.501,118.002,209693,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4sOX1nhpKwFWPvoMMExi3q,Primadonna,74,Electra Heart (Deluxe),6CwfuxIqcltXDGjfZsMd9A,MARINA,"['metropopolis', 'pop', 'pov: indie', 'uk alternative pop']",70,0.66,0.689,4,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98,221075,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,74,An Awesome Wave,3XHO7cRUPCLOr6jwp8vsx5,alt-J,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",68,0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,227080,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,74,Talk That Talk,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,242680,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6Vh03bkEfXqekWp7Y1UBRb,Live While We're Young,76,Take Me Home (Expanded Edition),4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",82,0.663,0.857,2,-2.16,1,0.0544,0.0542,0,0.144,0.931,126.039,200213,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4qikXelSRKvoCqFcHLB2H2,Mercy,74,Mercy,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",89,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,329320,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,73,Teenage Dream: The Complete Confection,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],82,0.687,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.864,133.962,227333,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,73,Love Is a Four Letter Word (Deluxe Edition),4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",71,0.483,0.303,4,-10.058,1,0.0429,0.694,0,0.115,0.139,133.406,240166,3
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4P0osvTXoSYZZC2n8IFH3c,Payphone,73,Overexposed (Deluxe),04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop'],83,0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028,231387,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1DunhgeZSEgWiIYbHqXl0c,Latch,73,Settle (Deluxe),6nS5roXSAGhTGr34W6n7Et,Disclosure,"['edm', 'house', 'indietronica', 'uk dance']",70,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,255867,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,1EAgPzRbK9YmdOESSMUm6P,Home,73,The World From The Side Of The Moon,6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,"['folk-pop', 'neo mellow', 'pop rock']",59,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56E-05,0.117,0.322,121.04,210173,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),73,THIS IS... ICONA POP,1VBflYyxBhnDc9uVib98rw,Icona Pop,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",65,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64E-05,0.153,0.824,125.916,157153,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,72,Unbroken,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,"['pop', 'post-teen pop']",77,0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,205347,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),72,Bangarang EP,5he5w2lnU9x7JFhnwcekXX,Skrillex,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",75,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22E-05,0.317,0.576,110.026,215253,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),72,Nothing but the Beat 2.0,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",86,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,4HXOBjwv2RnLpGG4xWOO6N,Princess of China,72,Mylo Xyloto,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"['permanent wave', 'pop']",86,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,239216,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,71,Electra Heart (Deluxe),6CwfuxIqcltXDGjfZsMd9A,MARINA,"['metropopolis', 'pop', 'pov: indie', 'uk alternative pop']",70,0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05,221493,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,71,Night Visions (Deluxe),53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"['modern rock', 'pop', 'rock']",86,0.635,0.926,0,-5.589,1,0.151,0.0893,4.53E-06,0.0928,0.761,100.048,189840,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,6t6oULCRS6hnI7rm0h5gwl,Some Nights,71,Some Nights,5nCi3BB41mBaMH9gfr6Su0,fun.,"['baroque pop', 'metropopolis']",65,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75E-05,0.0927,0.392,107.938,277040,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,5g7rJvWYVrloJZwKiShqlS,Dirty Paws,71,My Head Is An Animal,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",66,0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,278373,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,5ujh1I7NZH5agbwf7Hp8Hc,Swimming Pools (Drank) - Extended Version,71,"good kid, m.A.A.d city (Deluxe)",2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",86,0.716,0.485,1,-7.745,1,0.404,0.123,2.69E-05,0.604,0.26,74.132,313787,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,71,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",86,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,257720,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,3WD91HQDBIavSapet3ZpjG,Video Games,71,Born To Die â€“ Paradise Edition (Special Version),00FQb4jTyendYWaN8pK0wa,Lana Del Rey,"['art pop', 'pop']",89,0.39,0.252,6,-9.666,0,0.0298,0.808,0,0.0887,0.181,122.053,281947,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,25cUhiAod71TIQSNicOaW3,Adorn,71,Kaleidoscope Dream,360IAlyVv4PCEVjgyMZrxK,Miguel,['r&b'],77,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07E-05,0.187,0.235,179.063,193147,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,5NlFXQ0si6U87gXs6hq81B,Candy,71,Take The Crown (Deluxe Edition),2HcwFjNelS49kFbfvMxQYw,Robbie Williams,"['dance rock', 'europop']",69,0.715,0.791,10,-6.63,1,0.0414,0.0368,0,0.0694,0.879,116.043,201053,4
